"","school","treat","girl","sooloca","boy"
"56988",1,0,0,452,1
"56989",1,0,1,452,0
"56990",0,0,1,452,0
"56991",1,0,1,452,0
"56992",0,0,0,452,1
"56993",0,0,1,452,0
"56994",1,0,0,452,1
"56995",1,0,0,452,1
"56996",1,0,1,452,0
"56997",1,0,1,452,0
"56998",1,0,1,452,0
"56999",1,0,0,452,1
"57000",1,0,1,452,0
"57001",1,0,0,452,1
"57002",1,0,1,452,0
"57003",1,0,1,452,0
"57004",1,0,0,452,1
"57005",1,0,0,452,1
"57006",0,0,0,452,1
"57007",1,0,1,452,0
"57008",1,0,0,452,1
"57009",0,0,0,452,1
"57011",1,0,0,452,1
"57012",1,0,0,452,1
"57013",1,1,1,453,0
"57014",1,1,1,453,0
"57015",1,1,0,453,1
"57016",0,1,1,453,0
"57017",1,1,0,453,1
"57018",1,1,1,453,0
"57019",1,1,1,453,0
"57020",1,1,0,453,1
"57021",1,1,0,453,1
"57022",0,1,1,453,0
"57023",1,1,0,453,1
"57024",1,1,1,453,0
"57025",1,1,0,453,1
"57026",1,1,0,453,1
"57027",1,1,0,453,1
"57028",1,1,1,453,0
"57029",1,1,0,453,1
"57030",1,1,0,453,1
"57031",1,1,0,453,1
"57032",1,1,1,453,0
"57033",1,1,1,453,0
"57034",1,1,1,453,0
"57035",1,1,0,453,1
"57036",0,1,0,453,1
"57037",1,1,1,453,0
"57038",1,1,1,453,0
"57039",0,1,0,453,1
"57040",1,1,0,453,1
"57041",1,1,0,453,1
"57042",1,1,1,453,0
"57043",1,1,0,453,1
"57044",1,1,1,453,0
"57045",1,1,1,453,0
"57046",1,1,0,453,1
"57047",1,1,1,453,0
"57048",1,1,0,453,1
"57049",1,1,0,453,1
"57050",1,1,1,453,0
"57051",1,1,0,453,1
"57052",1,1,1,453,0
"57053",1,1,0,453,1
"57054",1,1,0,453,1
"57055",1,1,0,453,1
"57056",1,1,0,453,1
"57057",1,1,0,453,1
"57058",1,1,1,453,0
"57059",0,1,1,453,0
"57060",0,1,1,453,0
"57061",1,1,1,453,0
"57062",1,1,0,453,1
"57063",0,1,0,453,1
"57064",1,1,1,453,0
"57065",1,1,0,453,1
"57066",0,1,0,453,1
"57067",1,1,1,453,0
"57068",0,1,0,453,1
"57069",1,1,1,453,0
"57070",1,1,0,454,1
"57071",1,1,1,454,0
"57072",0,1,1,454,0
"57073",0,1,0,454,1
"57074",1,1,1,454,0
"57075",1,1,0,454,1
"57076",1,1,0,454,1
"57077",1,1,1,454,0
"57078",1,1,1,454,0
"57079",1,1,0,454,1
"57080",1,1,1,454,0
"57081",1,1,0,454,1
"57082",1,1,0,454,1
"57083",1,1,1,454,0
"57084",1,1,0,454,1
"57085",1,1,1,454,0
"57086",1,1,0,454,1
"57087",1,1,0,454,1
"57088",1,1,0,454,1
"57089",1,1,0,454,1
"57090",1,1,0,454,1
"57091",1,1,1,454,0
"57092",0,1,0,454,1
"57093",1,1,0,454,1
"57094",1,1,1,455,0
"57095",1,1,1,455,0
"57096",1,1,0,455,1
"57097",1,1,1,455,0
"57098",1,1,0,455,1
"57099",1,1,1,455,0
"57100",1,1,0,455,1
"57101",1,1,1,455,0
"57102",1,1,1,455,0
"57103",1,1,0,455,1
"57104",1,1,0,455,1
"57105",1,1,0,455,1
"57106",1,1,0,455,1
"57107",1,1,1,455,0
"57108",1,1,0,455,1
"57109",0,1,0,455,1
"57110",1,1,1,455,0
"57111",1,1,1,455,0
"57112",0,0,1,456,0
"57113",0,0,0,456,1
"57114",1,0,0,456,1
"57115",0,0,1,456,0
"57116",1,0,0,456,1
"57117",1,0,0,456,1
"57118",1,0,0,456,1
"57119",1,0,1,456,0
"57120",1,0,1,456,0
"57121",1,0,0,456,1
"57122",1,0,0,456,1
"57123",1,0,1,456,0
"57124",1,0,1,456,0
"57125",0,0,0,456,1
"57126",1,0,0,456,1
"57127",1,0,1,456,0
"57128",1,0,0,456,1
"57129",0,0,1,456,0
"57130",0,0,0,456,1
"57131",0,0,0,456,1
"57132",0,0,0,456,1
"57133",1,0,1,456,0
"57134",1,0,1,456,0
"57135",1,0,0,456,1
"57136",0,0,1,456,0
"57137",1,0,0,456,1
"57138",1,0,0,456,1
"57139",0,0,1,456,0
"57140",1,0,1,456,0
"57141",0,0,1,456,0
"57142",1,0,1,456,0
"57143",1,0,1,456,0
"57144",1,0,0,456,1
"57145",0,0,1,456,0
"57146",1,0,0,456,1
"57147",1,0,0,456,1
"57148",1,0,1,456,0
"57149",0,0,1,456,0
"57150",1,0,1,456,0
"57151",0,0,1,456,0
"57152",0,0,1,456,0
"57153",0,0,1,456,0
"57154",1,0,1,456,0
"57155",0,0,0,456,1
"57156",0,0,1,456,0
"57157",0,0,0,456,1
"57158",1,0,1,456,0
"57159",1,1,0,457,1
"57161",1,1,0,457,1
"57162",1,1,0,457,1
"57164",1,1,0,457,1
"57165",1,1,1,457,0
"57166",1,1,1,457,0
"57168",1,1,0,457,1
"57169",1,1,1,458,0
"57170",1,1,1,458,0
"57172",1,1,0,458,1
"57173",0,1,1,458,0
"57175",1,1,1,458,0
"57176",1,1,0,458,1
"57178",0,1,1,458,0
"57179",1,1,0,458,1
"57180",0,1,1,458,0
"57181",1,1,1,458,0
"57182",1,1,1,458,0
"57183",1,1,1,458,0
"57184",0,1,0,458,1
"57185",1,1,1,458,0
"57187",1,1,0,458,1
"57188",1,1,0,458,1
"57192",1,1,0,458,1
"57193",1,1,0,458,1
"57194",0,1,1,458,0
"57195",0,1,0,458,1
"57196",1,1,0,458,1
"57197",0,1,1,458,0
"57198",1,1,1,458,0
"57199",1,1,0,458,1
"57200",1,1,1,459,0
"57201",1,1,1,459,0
"57203",1,1,0,459,1
"57204",1,1,1,459,0
"57205",1,1,1,459,0
"57206",1,1,0,459,1
"57207",1,1,1,459,0
"57208",0,1,0,459,1
"57209",0,1,0,459,1
"57211",1,1,0,459,1
"57212",0,1,1,459,0
"57213",0,1,1,459,0
"57215",1,1,0,459,1
"57217",1,1,0,459,1
"57218",1,1,1,459,0
"57219",1,1,0,459,1
"57220",1,1,0,459,1
"57221",0,1,1,459,0
"57225",1,1,0,459,1
"57226",1,1,0,459,1
"57227",1,1,0,459,1
"57228",1,1,0,459,1
"57230",0,1,1,459,0
"57231",1,1,0,459,1
"57235",1,1,0,459,1
"57236",1,1,1,459,0
"57238",1,1,1,459,0
"57239",1,1,0,459,1
"57241",0,1,1,459,0
"57243",1,1,0,459,1
"57244",0,1,0,459,1
"57245",1,1,1,459,0
"57246",1,1,1,459,0
"57247",1,1,0,459,1
"57248",0,1,1,459,0
"57250",0,1,0,459,1
"57251",1,1,1,459,0
"57253",1,1,0,459,1
"57254",0,1,0,459,1
"57256",0,1,1,460,0
"57257",1,1,1,460,0
"57258",0,1,1,460,0
"57259",1,1,1,460,0
"57260",0,1,1,460,0
"57261",1,1,0,460,1
"57263",1,1,1,460,0
"57264",1,1,1,460,0
"57265",1,1,1,460,0
"57267",1,1,0,460,1
"57268",1,1,0,460,1
"57269",1,0,1,461,0
"57270",1,0,1,461,0
"57271",1,0,0,461,1
"57272",1,0,0,461,1
"57273",1,0,0,461,1
"57274",1,0,0,461,1
"57275",1,0,1,461,0
"57276",1,0,1,461,0
"57277",1,0,1,461,0
"57278",1,0,1,461,0
"57279",1,0,0,461,1
"57280",1,0,1,461,0
"57281",1,0,0,461,1
"57282",1,0,1,461,0
"57283",1,0,1,461,0
"57284",1,0,1,461,0
"57285",1,0,0,461,1
"57286",1,0,0,461,1
"57287",1,0,0,461,1
"57288",1,0,1,461,0
"57289",1,0,1,461,0
"57290",1,0,0,461,1
"57291",1,0,0,461,1
"57292",1,0,1,461,0
"57293",1,0,1,461,0
"57294",1,0,0,461,1
"57295",1,0,1,461,0
"57296",1,0,0,461,1
"57297",1,0,0,461,1
"57298",1,0,0,461,1
"57299",1,0,1,461,0
"57301",1,0,1,461,0
"57302",1,0,0,461,1
"57303",1,0,0,461,1
"57304",1,0,1,461,0
"57305",1,0,0,461,1
"57306",1,0,0,461,1
"57307",1,0,1,461,0
"57308",1,0,0,461,1
"57309",1,0,0,461,1
"57310",1,0,0,461,1
"57311",1,0,1,461,0
"57312",1,0,1,461,0
"57314",1,0,0,461,1
"57315",1,0,0,461,1
"57316",1,0,1,461,0
"57317",1,0,1,461,0
"57318",1,0,0,461,1
"57319",1,0,1,461,0
"57320",1,0,0,461,1
"57321",1,0,1,462,0
"57322",1,0,0,462,1
"57323",1,0,1,462,0
"57324",1,0,1,462,0
"57325",1,0,1,462,0
"57326",1,0,1,462,0
"57327",1,0,1,462,0
"57328",1,0,0,462,1
"57329",1,0,1,462,0
"57330",1,0,1,462,0
"57331",1,0,0,462,1
"57332",0,0,1,462,0
"57333",0,0,1,462,0
"57334",1,0,1,462,0
"57335",1,0,1,462,0
"57336",1,0,0,462,1
"57337",1,0,1,462,0
"57338",1,0,0,462,1
"57339",1,0,1,463,0
"57340",1,0,0,463,1
"57341",1,0,0,463,1
"57342",1,0,1,463,0
"57343",1,0,0,463,1
"57344",1,0,1,463,0
"57345",1,0,0,463,1
"57346",1,0,1,463,0
"57347",1,0,0,463,1
"57348",1,0,1,463,0
"57349",0,0,0,463,1
"57350",1,0,0,463,1
"57351",1,0,1,463,0
"57352",1,0,0,463,1
"57353",1,0,1,463,0
"57354",1,0,1,463,0
"57355",1,0,1,464,0
"57356",1,0,1,464,0
"57357",0,0,0,464,1
"57358",1,0,1,464,0
"57359",0,0,1,464,0
"57361",1,0,1,464,0
"57362",1,0,1,464,0
"57363",1,0,1,464,0
"57364",1,0,0,464,1
"57365",1,0,1,464,0
"57366",1,0,0,464,1
"57367",0,0,1,464,0
"57368",1,0,1,464,0
"57370",1,0,1,464,0
"57372",0,0,1,464,0
"57373",1,0,0,464,1
"57374",1,0,1,464,0
"57376",1,0,1,464,0
"57377",0,0,0,464,1
"57378",0,0,0,464,1
"57379",1,0,1,464,0
"57380",1,0,1,464,0
"57381",1,0,1,464,0
"57382",1,0,0,464,1
"57383",1,0,0,464,1
"57385",1,0,0,465,1
"57386",1,0,0,465,1
"57387",1,0,0,465,1
"57388",1,0,0,465,1
"57389",1,0,0,465,1
"57390",1,0,1,465,0
"57391",1,0,1,465,0
"57392",1,0,1,465,0
"57393",1,0,1,465,0
"57395",0,0,1,465,0
"57396",1,0,0,465,1
"57397",1,0,0,465,1
"57398",1,0,1,465,0
"57399",1,0,0,465,1
"57400",1,0,0,465,1
"57401",0,0,1,465,0
"57402",1,0,1,465,0
"57403",0,0,0,465,1
"57404",1,0,1,465,0
"57405",1,0,0,465,1
"57406",1,0,0,465,1
"57407",1,0,1,465,0
"57408",1,0,1,465,0
"57409",1,0,0,465,1
"57410",1,0,0,465,1
"57411",1,0,1,465,0
"57412",1,0,0,465,1
"57413",1,0,0,465,1
"57414",1,0,1,465,0
"57415",1,0,0,465,1
"57416",0,0,1,465,0
"57417",1,0,1,465,0
"57418",1,0,1,465,0
"57419",1,0,0,465,1
"57420",1,0,0,465,1
"57421",1,0,0,465,1
"57422",1,0,0,465,1
"57423",1,0,0,465,1
"57424",1,0,1,465,0
"57425",1,0,0,465,1
"57426",1,0,0,465,1
"57427",1,0,1,465,0
"57428",0,0,1,465,0
"57429",1,0,0,465,1
"57431",1,0,1,465,0
"57433",0,0,0,465,1
"57434",0,0,0,465,1
"57435",1,0,0,465,1
"57436",1,0,0,465,1
"57437",1,0,1,465,0
"57438",1,0,0,465,1
"57439",1,0,0,465,1
"57440",1,0,0,465,1
"57441",1,0,1,465,0
"57443",1,0,1,465,0
"57444",1,0,0,465,1
"57445",0,0,1,465,0
"57447",1,0,1,465,0
"57448",0,0,1,465,0
"57449",1,0,1,465,0
"57450",0,0,1,465,0
"57451",1,0,0,465,1
"57452",1,0,1,465,0
"57453",0,0,1,465,0
"57454",0,0,1,465,0
"57455",1,0,0,465,1
"57456",1,0,0,465,1
"57457",1,0,1,465,0
"57458",1,0,0,465,1
"57459",0,0,1,465,0
"57460",1,0,1,465,0
"57461",1,0,0,465,1
"57462",0,0,1,465,0
"57463",1,0,0,465,1
"57464",1,0,0,465,1
"57465",0,0,1,465,0
"57466",1,0,1,465,0
"57467",0,0,0,465,1
"57468",1,0,1,465,0
"57469",1,0,0,465,1
"57470",1,0,1,465,0
"57471",1,0,0,465,1
"57472",0,0,0,465,1
"57473",1,0,0,465,1
"57474",1,0,1,465,0
"57475",1,0,1,465,0
"57476",1,0,0,465,1
"57477",1,0,1,465,0
"57478",1,0,0,465,1
"57479",1,0,0,465,1
"57480",1,0,0,465,1
"57481",1,0,0,465,1
"57482",0,0,0,465,1
"57483",0,0,0,465,1
"57484",1,0,1,465,0
"57485",1,0,0,465,1
"57486",1,0,1,465,0
"57487",1,0,1,465,0
"57488",1,0,0,465,1
"57489",0,0,1,465,0
"57490",1,0,0,465,1
"57491",1,0,0,465,1
"57492",1,0,1,465,0
"57493",1,0,0,465,1
"57494",1,0,1,465,0
"57495",1,0,0,465,1
"57496",0,0,1,465,0
"57497",1,0,0,465,1
"57498",1,0,1,465,0
"57499",0,0,0,465,1
"57500",1,0,0,465,1
"57501",0,0,0,465,1
"57502",1,0,1,465,0
"57503",0,0,0,465,1
"57504",1,0,0,465,1
"57505",1,0,1,465,0
"57506",1,0,0,465,1
"57507",1,0,1,465,0
"57508",1,0,0,466,1
"57509",1,0,1,466,0
"57510",1,0,1,466,0
"57511",1,0,1,466,0
"57512",0,0,1,466,0
"57513",1,0,0,466,1
"57514",1,0,1,466,0
"57515",1,0,0,466,1
"57516",1,0,1,466,0
"57517",1,0,0,466,1
"57518",0,0,1,466,0
"57519",1,0,1,466,0
"57520",1,0,1,466,0
"57521",1,0,0,466,1
"57522",1,0,0,466,1
"57523",0,0,0,466,1
"57524",1,0,1,466,0
"57526",1,0,0,466,1
"57527",1,0,0,466,1
"57528",1,0,1,466,0
"57529",1,0,1,466,0
"57530",0,0,0,466,1
"57531",1,0,0,466,1
"57532",0,0,1,466,0
"57533",1,0,1,466,0
"57534",0,0,0,466,1
"57535",1,0,0,466,1
"57536",1,0,1,466,0
"57537",1,0,1,466,0
"57538",1,0,1,466,0
"57539",1,0,0,466,1
"57540",0,0,0,466,1
"57541",0,0,1,466,0
"57544",1,0,1,466,0
"57545",1,0,0,466,1
"57547",1,0,1,466,0
"57548",1,0,1,466,0
"57549",1,0,1,466,0
"57550",1,0,1,466,0
"57551",1,0,0,466,1
"57552",1,0,1,466,0
"57553",1,0,0,466,1
"57554",0,0,1,466,0
"57555",1,0,0,466,1
"57558",1,0,0,466,1
"57559",1,0,0,466,1
"57560",0,0,0,466,1
"57561",1,0,1,466,0
"57562",1,0,0,466,1
"57563",0,0,0,466,1
"57564",1,0,1,466,0
"57565",1,0,0,466,1
"57568",1,0,0,466,1
"57569",1,0,0,466,1
"57570",1,0,1,466,0
"57571",1,0,1,466,0
"57572",1,0,1,466,0
"57574",1,0,0,466,1
"57575",1,0,1,466,0
"57576",1,0,0,466,1
"57577",0,0,1,466,0
"57578",1,0,0,466,1
"57579",0,0,0,466,1
"57580",1,0,0,466,1
"57581",1,0,0,466,1
"57583",1,0,1,466,0
"57584",1,0,1,466,0
"57585",1,0,1,466,0
"57586",1,0,0,466,1
"57587",1,0,1,466,0
"57588",1,0,1,466,0
"57589",1,0,1,466,0
"57590",1,0,1,466,0
"57591",1,0,0,466,1
"57592",1,0,0,466,1
"57593",1,0,1,466,0
"57594",1,0,0,466,1
"57595",1,0,0,466,1
"57596",1,0,1,466,0
"57597",1,0,1,466,0
"57598",1,0,0,466,1
"57600",1,0,0,466,1
"57601",1,0,0,466,1
"57602",1,0,0,466,1
"57603",1,0,0,466,1
"57604",0,1,1,467,0
"57605",1,1,0,467,1
"57606",0,1,1,467,0
"57607",1,1,0,467,1
"57608",1,1,0,467,1
"57609",1,1,0,467,1
"57610",1,1,0,467,1
"57611",1,1,1,467,0
"57612",1,1,1,467,0
"57613",1,1,0,467,1
"57614",0,1,1,467,0
"57615",1,1,0,467,1
"57616",1,1,0,467,1
"57617",1,1,0,467,1
"57618",1,1,1,467,0
"57619",1,1,0,467,1
"57620",1,1,1,467,0
"57621",1,1,1,467,0
"57622",1,1,1,467,0
"57623",0,1,0,467,1
"57624",1,1,1,467,0
"57625",1,1,1,467,0
"57626",1,1,0,467,1
"57627",1,1,1,467,0
"57628",1,1,0,467,1
"57629",1,1,0,467,1
"57630",1,1,1,467,0
"57631",1,1,1,467,0
"57632",1,1,0,467,1
"57633",1,1,0,467,1
"57634",1,1,0,467,1
"57635",1,1,1,467,0
"57636",1,1,0,467,1
"57637",1,1,0,467,1
"57638",1,1,1,467,0
"57639",0,1,0,467,1
"57640",1,1,1,467,0
"57641",1,1,0,467,1
"57642",1,1,0,467,1
"57643",1,1,1,467,0
"57644",1,1,1,467,0
"57645",1,1,0,467,1
"57646",1,1,0,467,1
"57647",1,1,1,467,0
"57648",1,1,0,467,1
"57649",0,1,1,467,0
"57650",1,1,1,467,0
"57651",1,1,1,467,0
"57652",1,1,0,467,1
"57653",1,1,1,467,0
"57654",1,1,0,467,1
"57655",1,1,0,467,1
"57656",1,1,0,467,1
"57657",1,1,1,467,0
"57658",1,1,0,467,1
"57659",1,1,0,467,1
"57660",1,1,1,467,0
"57661",1,1,0,467,1
"57662",1,1,1,467,0
"57663",1,1,1,467,0
"57664",1,1,1,467,0
"57665",1,1,1,467,0
"57666",1,1,0,467,1
"57667",1,1,1,467,0
"57668",1,1,0,467,1
"57669",0,1,0,467,1
"57670",1,1,0,467,1
"57671",1,1,0,467,1
"57672",1,1,1,467,0
"57673",1,1,0,467,1
"57674",1,1,1,467,0
"57675",0,1,1,467,0
"57676",1,1,1,467,0
"57677",1,1,0,467,1
"57678",1,1,1,467,0
"57679",1,1,1,467,0
"57680",0,1,0,467,1
"57681",0,1,0,467,1
"57682",1,1,1,467,0
"57683",1,1,0,467,1
"57684",1,1,0,467,1
"57685",0,1,0,467,1
"57686",1,1,1,467,0
"57687",0,1,1,467,0
"57688",1,1,0,467,1
"57689",1,1,1,467,0
"57690",0,1,0,467,1
"57691",1,1,1,467,0
"57692",1,1,0,467,1
"57693",1,1,0,467,1
"57694",1,1,0,467,1
"57695",1,1,0,467,1
"57696",1,1,1,468,0
"57697",1,1,0,468,1
"57698",1,1,0,468,1
"57699",0,1,1,468,0
"57700",1,1,0,468,1
"57701",1,1,1,468,0
"57702",1,1,1,468,0
"57703",0,1,0,468,1
"57704",0,1,1,468,0
"57705",1,1,0,468,1
"57706",1,1,0,468,1
"57707",1,1,0,468,1
"57708",1,1,0,468,1
"57709",0,1,0,468,1
"57710",1,1,1,468,0
"57711",1,1,0,468,1
"57712",1,1,1,468,0
"57713",0,1,0,468,1
"57714",1,1,1,468,0
"57715",1,1,1,468,0
"57716",1,1,1,468,0
"57717",1,1,0,468,1
"57718",1,1,1,468,0
"57719",1,1,0,468,1
"57720",1,1,1,468,0
"57721",0,1,1,468,0
"57722",0,1,1,468,0
"57723",0,1,0,468,1
"57724",1,1,1,468,0
"57725",1,1,0,468,1
"57727",1,1,0,468,1
"57728",0,1,1,468,0
"57729",0,1,1,468,0
"57730",1,1,1,468,0
"57731",1,1,0,468,1
"57732",1,1,1,468,0
"57733",1,1,1,468,0
"57734",1,1,0,468,1
"57735",0,1,1,468,0
"57736",1,1,1,468,0
